name,hex,l,a,b,flag
Cherry Mahogany,#6a332d,0.39217803,0.0707003,0.03711915,false
Cherry On Top,#ac495c,0.53955543,0.12825933,0.024213344,false
Cherry Paddle Pop,#fe314b,0.64871204,0.2195897,0.08455533,true
Cherry Pearl,#f9e7f4,0.9460275,0.023542643,-0.010752797,false
Cherry Picking,#620b15,0.32150838,0.109546795,0.04442154,true
Cherry Pie,#bd2c22,0.52481544,0.16013785,0.08863127,false
Cherry Pink,#c7607b,0.62024736,0.13302234,0.012148052,false
Cherry Plum,#a10047,0.4553632,0.18172626,0.019123256,false
Cherry Race,#a64137,0.51116836,0.11929962,0.06447065,false
Cherry Red,#f7022a,0.61532676,0.22558314,0.1051867,false
Cherry Sangria,#c92435,0.54288787,0.18295564,0.07547885,true
Cherry Shine,#d81d26,0.56486046,0.19412138,0.095499516,false
Cherry Soda,#ff0044,0.632686,0.23886693,0.08647922,true
Cherry Static,#e76178,0.6664984,0.16295874,0.035541087,true
Cherry Tart,#933d3e,0.47643673,0.10820733,0.04342857,false
Cherry Tomato,#f2013f,0.6081491,0.22899961,0.08424258,true
Cherry Tree,#dfb7b4,0.8137971,0.042845726,0.018344343,false
Cherry Velvet,#e10646,0.57855237,0.21973562,0.06678203,true
Cherry Wine,#b04556,0.53876203,0.13599594,0.032597005,false
Cherryade,#b22743,0.50576895,0.16777064,0.045818686,true
Cherrystone,#f79890,0.7752166,0.104504555,0.049274623,false
Cherrywood,#651a14,0.34158102,0.095112815,0.051978603,false
Chert,#848182,0.60616416,0.0038770735,-0.00035464764,false
Cherub,#f5d7dc,0.9054124,0.033740014,0.003789246,false
Cherubic,#ffe6f1,0.948232,0.030202568,-0.0057408214,false
Chervil Leaves,#abbd90,0.77280265,-0.037744135,0.052728057,false
Chess Ivory,#ffe9c5,0.94274366,0.009076327,0.05193281,true
Chester Brown,#876b4b,0.5473303,0.020038381,0.054653943,false
Chestnut,#742802,0.38611293,0.086396545,0.07673828,true
Chestnut Bisque,#c19c86,0.7208136,0.03303221,0.04277104,false
Chestnut Brown,#6d1008,0.34650406,0.11048828,0.06354688,false
Chestnut Butter,#bca486,0.7319907,0.014553964,0.047905087,false
Chestnut Chest,#8e5637,0.5099033,0.057109624,0.06553537,false
Chestnut Glaze,#874e2d,0.48383957,0.05852042,0.06848791,false
Chestnut Gold,#ab8508,0.63540655,0.004393235,0.12806919,false
Chestnut Green,#2a4f21,0.387648,-0.06450175,0.054639786,false
Chestnut Leather,#60281e,0.35414818,0.07148056,0.04442118,false
Chestnut Peel,#6d3c32,0.41414192,0.060312286,0.03839928,false
Chestnut Plum,#852e19,0.4261173,0.101977155,0.07073152,false
Chestnut Red,#6c333f,0.40002647,0.081070006,0.011669397,false
Chestnut Rose,#cd5252,0.5999018,0.14434047,0.061421603,false
Chestnut Shell,#adff2f,0.9130488,-0.15012008,0.17879695,false
Chestnut Stallion,#995d3b,0.53823227,0.060057253,0.070130944,false
Chestnut White,#eaf1e6,0.9498229,-0.011326969,0.011801779,false
Chesty Bond,#516fa0,0.53978455,-0.014884025,-0.0836243,false
Chetwode Blue,#666fb4,0.5647395,0.012592524,-0.10615435,false
Cheviot,#f6f2e8,0.9615098,0.00032028556,0.013926029,false
Chewing Gum,#e6b0af,0.80622554,0.059613287,0.02144128,true
Chewing Gum Pink,#e292b6,0.75116974,0.10482469,-0.01581639,false
Chewy Caramel,#977043,0.5742595,0.028044507,0.07358992,false
Cheyenne Rock,#9f918a,0.6668809,0.013049632,0.014703453,false
Chi-Gong,#d52b2d,0.568382,0.18381408,0.0908429,false
Chianti,#734342,0.4397056,0.062220067,0.024393767,false
Chic Brick,#a4725a,0.5975097,0.050040424,0.05277759,false
Chic Green,#d8ebd6,0.92022777,-0.027466804,0.020990372,false
Chic Grey,#cfccc5,0.8456281,0.000446707,0.010141611,false
Chic Magnet,#ede1c8,0.91274965,0.0028561354,0.035553217,false
Chic Peach,#f0d1c8,0.88421375,0.029692769,0.022189736,false
Chic Shade,#7c9270,0.63317496,-0.039038926,0.039518088,false
Chic Taupe,#aa9788,0.6889653,0.015349537,0.027187109,false
Chicago,#5b5d56,0.47429526,-0.00561741,0.009801507,false
Chicago Blue,#b6dbe9,0.86927044,-0.03190431,-0.029524028,false
Chicago Fog,#cac2bd,0.8191347,0.006621152,0.009269834,false
Chicago Skyline,#96adba,0.7342751,-0.019272894,-0.025217354,false
Chicco d’Oro,#e2c555,0.82716924,-0.011106104,0.13367885,false
Chicha Morada,#7e6072,0.5253762,0.04450777,-0.014334589,false
Chick Flick,#bf7d80,0.6587046,0.079042375,0.02352798,false
Chickadee,#ffcf65,0.8763317,0.011929482,0.13409668,true
Chicken Comb,#dd2222,0.5763082,0.19365157,0.1013774,true
Chicken Masala,#cc8822,0.68024725,0.04397638,0.12867129,true
Chickery Chick,#fbe98e,0.9291179,-0.016572744,0.11214781,true
Chickpea,#efe7df,0.9320443,0.0052556098,0.0127877,false
Chickweed,#d9dfe3,0.90021384,-0.0046852827,-0.0070975423,false
Chicon,#d9eeb4,0.9192462,-0.044388473,0.06554878,false
Chicory,#a78658,0.64045024,0.01921174,0.071810216,false
Chicory Coffee,#4d3730,0.35959607,0.02660589,0.021074474,false
Chicory Flower,#66789a,0.5712531,-0.0070166886,-0.05654329,false
Chicory Green,#bbab75,0.7420386,-0.0045814216,0.0740087,false
Chicory Root,#5f423f,0.4105236,0.036947593,0.017725408,false
Chieftain,#6a5637,0.46548885,0.011086598,0.051543146,false
Chiffon,#f0f5bb,0.9523075,-0.027836263,0.06952304,false
Chifle Yellow,#dbc963,0.8304749,-0.020469636,0.122850776,false
Child of Heaven,#eae5c5,0.91754705,-0.0072852075,0.04191059,false
Child of Light,#f0f4f8,0.9652615,-0.0025807917,-0.006354809,false
Child of the Moon,#c68d37,0.6842093,0.03364922,0.11698705,false
Child of the Night,#220077,0.2774814,0.027405545,-0.1664297,true
Child’s Play,#e7bcd4,0.8399504,0.05593145,-0.01622349,false
Childhood Crush,#e26d68,0.67230445,0.13394302,0.060406297,false
Childish Wonder,#a5a8d6,0.7452745,0.013468891,-0.06479937,false
Childlike,#e8c0cf,0.846783,0.0491921,-0.0054385066,false
Children’s Soft Blue,#a1ced7,0.82245564,-0.041712284,-0.025268793,false
Chilean Fire,#d05e34,0.6166315,0.11903022,0.09949243,false
Chilean Heath,#f9f7de,0.9711166,-0.007516086,0.031911075,false
Chili,#be4b41,0.5644129,0.13294336,0.070111126,false
Chili Con Carne,#985e2b,0.5366675,0.05129768,0.08621168,true
Chili Crab,#e93a0e,0.6133542,0.1801151,0.11981946,true
Chili Dip,#f0b692,0.8207838,0.049972117,0.06644833,false
Chili Green,#8d7040,0.5625996,0.014380738,0.07347959,false
Chili Oil,#9d453c,0.5035448,0.1054942,0.05604455,false
Chili Pepper,#ac1e3a,0.48634422,0.16768254,0.05087766,true
Chili Sauce,#bc4e40,0.5651806,0.12610133,0.071692765,false
Chili Soda,#ca7c74,0.6672153,0.08849597,0.0438011,false
Chill in the Air,#d1d5e7,0.875387,0.0025697052,-0.024978518,false
Chill of the Night,#256d8d,0.50507754,-0.05368802,-0.06726599,true
Chilled Chilly,#ec4236,0.62826425,0.18299162,0.09982464,false
Chilled Cucumber,#cbcdb2,0.8395122,-0.012886852,0.034246087,false
Chilled Lemonade,#ffe696,0.9278631,-0.004874438,0.10284597,false
Chilled Mint,#e4efde,0.9392197,-0.017743528,0.0182029,false
Chilled Wine,#6d4052,0.4309263,0.066837445,-0.006126225,false
Chilli Black Red,#4b1c35,0.30589148,0.07711181,-0.014091641,false
Chilli Cashew,#cc5544,0.599991,0.13364671,0.078418404,false
Chilly Blue,#8aaec3,0.7315186,-0.029214025,-0.040115714,false
Chilly Spice,#fd9989,0.7825352,0.1067588,0.061255336,false
Chilly White,#e5f1ed,0.9480406,-0.013701111,0.001401782,false
Chimayo Red,#b16355,0.5855247,0.08881177,0.053768843,false
Chimera,#74626d,0.51720667,0.026728407,-0.009256095,true
Chimera Brown,#c89b75,0.7223669,0.035754085,0.06558049,false
Chimes,#c7ca86,0.82071215,-0.030873328,0.08324629,false
Chimney,#4a5257,0.4332835,-0.007531181,-0.010800391,false
Chimney Sweep,#272f38,0.30142274,-0.0062687993,-0.018758431,false
Chin-Chin Cherry,#dd3355,0.59457564,0.19703218,0.054079473,false
China Aster,#444c60,0.4174685,-0.0013308376,-0.035043538,false
China Blue,#5a6c80,0.5240504,-0.01233393,-0.036361873,false
China Cinnamon,#8a7054,0.5630444,0.01911296,0.048588544,false
China Clay,#718b9a,0.6218466,-0.022220641,-0.030005693,false
China Cup,#f8f0e5,0.95838445,0.004073411,0.016474485,false
China Doll,#f3e4d5,0.9268096,0.00992161,0.023952782,false
China Green Blue,#3a6468,0.4741962,-0.043399155,-0.018870205,false
China Ivory,#fbf3d3,0.9621812,-0.0040783584,0.04241109,false
China Light Green,#bcc9c7,0.8253227,-0.014406085,-0.0014830232,false
China Pattern,#3d5c77,0.46224526,-0.023567602,-0.052303106,false
China Pink,#df6ea1,0.6847647,0.15015012,-0.017209113,false
China Red,#ad2b10,0.49361193,0.14288773,0.09293136,false
China Rose,#a8516e,0.5505807,0.1182725,0.00130862,false
China Seas,#034f7c,0.41150677,-0.04404229,-0.08888751,false
China Silk,#e3d1cc,0.8739937,0.017214,0.012518346,true
China White,#eae6d9,0.924512,-0.000839293,0.017860234,false
Chinaberry,#464960,0.41205692,0.005886659,-0.038176805,false
Chinaberry Bloom,#d6c2d2,0.8354413,0.027607977,-0.014342368,false
Chinchilla,#9c8e7b,0.6537905,0.008013517,0.031033307,false
Chinchilla Chenille,#d0bba7,0.80444074,0.014906168,0.03330666,false
Chinchilla Grey,#7f746e,0.56716615,0.010452762,0.012740582,false
Chinese Bellflower,#4d5aaf,0.50074977,0.009347409,-0.1343638,false
Chinese Black,#111100,0.17195028,-0.012677863,0.035273485,false
Chinese Blue,#365194,0.44907147,-0.008926511,-0.114084035,false
Chinese Bronze,#cd8032,0.667899,0.061572194,0.11586052,false
Chinese Brown,#ab381f,0.50496817,0.12888888,0.08630136,false
Chinese Cherry,#f1d7cb,0.89737463,0.022990614,0.024123073,false
Chinese Dragon,#cb5251,0.5966389,0.14196844,0.061571956,false
Chinese Garden,#006967,0.4707576,-0.078825325,-0.01743114,false
Chinese Gold,#ddaa00,0.7637988,0.008569479,0.15599644,false
Chinese Goldfish,#f34723,0.6431355,0.17875288,0.117447674,false
Chinese Green,#d0db61,0.8589875,-0.058962733,0.13381952,false
Chinese Hamster,#ebdbca,0.89977956,0.010282844,0.026982546,false
Chinese Ibis Brown,#e09e87,0.75739056,0.065720856,0.05517769,false
Chinese Ink,#3f312b,0.32682842,0.01641263,0.016075954,false
Chinese Jade,#cbd1ba,0.84976786,-0.015420109,0.027854562,false
Chinese Lacquer,#60c7c2,0.76717186,-0.09439683,-0.018509567,false
Chinese Lantern,#f09056,0.74318,0.08762759,0.106131315,false
Chinese Leaf,#ccd6b0,0.8584983,-0.025644422,0.045356214,false
Chinese Money Plant,#a4be5c,0.76079786,-0.06765327,0.10909408,false
Chinese New Year,#ff3366,0.656462,0.22857013,0.054198653,true
Chinese Night,#aa381e,0.50316536,0.12762022,0.086625576,false
Chinese Orange,#f37042,0.69498545,0.13348109,0.10930434,false
Chinese Pink,#de70a1,0.686301,0.14609277,-0.016307354,false
Chinese Porcelain,#3a5f7d,0.47082603,-0.028135285,-0.058324516,false
Chinese Purple,#720b98,0.42056277,0.13813844,-0.14678836,false
Chinese Red,#cd071e,0.53586304,0.1935919,0.09392008,false
Chinese Safflower,#b94047,0.5436354,0.14587264,0.05508858,false
Chinese Silver,#dddcef,0.9009708,0.008095384,-0.024493158,false
Chinese Tea Green,#acad98,0.7409698,-0.009717196,0.027716756,false
Chinese Tzu,#8fbfbd,0.7701865,-0.049317986,-0.01133424,false
Chinese Violet,#92698f,0.5757247,0.06429678,-0.03866428,false
Chinese White,#e2e5de,0.9176429,-0.0057727993,0.0080372095,false
Chino,#dbd2bb,0.8648738,0.00047960877,0.032493114,false
Chinois Green,#7c8c87,0.6256516,-0.019884765,0.0017699003,false
Chinook,#9dd3a8,0.8177759,-0.071486235,0.040454507,false
Chinook Salmon,#c8987e,0.7184175,0.044290096,0.052196026,false
Chinotto,#554747,0.41226864,0.01817882,0.005890459,true
Chintz,#d5c7b9,0.8373155,0.009504676,0.022922635,false
Chintz Rose,#ecbcb6,0.8361976,0.050315827,0.025173604,false
Chipmunk,#cfa14a,0.7350461,0.018362552,0.1160883,true
Chipolata,#aa4433,0.5210941,0.117469996,0.07227698,false
Chipotle Paste,#683e3b,0.41310036,0.054321304,0.024617523,false
Chips Provencale,#ddd618,0.85433304,-0.05315399,0.17160404,false
Chitin Green,#026b67,0.47656015,-0.080429,-0.014548957,false
Chivalrous,#aeb2c0,0.76475805,0.001124084,-0.02037841,false
Chivalrous Fox,#c7662a,0.6148649,0.09393738,0.107272565,true
Chivalrous Walrus,#816558,0.5309997,0.028697401,0.02989164,true
Chivalry Copper,#bf784e,0.63927126,0.06726828,0.081760734,false
Chive,#4d5637,0.4364635,-0.025893047,0.04204163,false
Chive Bloom,#4f3650,0.371868,0.04471068,-0.030944765,false
Chive Blossom,#86619f,0.5551127,0.066599995,-0.07717934,false
Chive Flower,#a193bf,0.6908313,0.031967223,-0.057069123,false
Chlorella Green,#56ae57,0.67547405,-0.12101567,0.08822739,false
Chloride,#93d8c2,0.8300471,-0.075636566,0.010074794,false
Chlorite,#5e8e82,0.6086664,-0.055214167,0.0029762387,false
Chlorophyll,#44891a,0.56322604,-0.114071965,0.10749897,false
Chlorophyll Cream,#b3d6c3,0.8453222,-0.043120354,0.014382541,false
Chlorophyll Green,#4aff00,0.87429523,-0.21914905,0.18095392,false
Chlorosis,#75876e,0.6016687,-0.03111443,0.02907288,false
Choco Biscuit,#b4835b,0.6490875,0.041000053,0.07068691,false
Choco Chic,#993311,0.46674624,0.11390306,0.08654475,true
Choco Death,#63493e,0.43017352,0.028743327,0.027737081,false
Choco Loco,#7d5f53,0.5126829,0.031985268,0.029647708,false
Chocobo Feather,#f9bc08,0.8283638,0.015566766,0.16809058,false
Chocoholic,#993300,0.46592483,0.11105153,0.09400481,true
Chocolate,#d2691e,0.63439846,0.09907408,0.11919314,true
Chocolate Bar,#773333,0.4141206,0.08875625,0.036124676,false
Chocolate Bells,#775130,0.46894905,0.033984214,0.060875177,true
Chocolate Bhut Jolokia,#782a2e,0.4014207,0.1022646,0.038224757,false
Chocolate Bliss,#7f6054,0.5172893,0.033176526,0.030020237,true
Chocolate Caliente,#765841,0.48563358,0.027484372,0.04500881,false
Chocolate Castle,#452207,0.2947948,0.03850753,0.052868888,true
Chocolate Chiffon,#928178,0.6160489,0.016035765,0.018932283,false
Chocolate Chili,#ab4231,0.5196956,0.12074982,0.07392734,true
Chocolate Chip,#6e5f52,0.49617013,0.012673885,0.024914354,false
Chocolate Chunk,#6b574a,0.47311586,0.019275531,0.027280241,false
Chocolate Coco,#644d42,0.44112426,0.024565578,0.026187688,false
Chocolate Cosmos,#58111a,0.3070339,0.09644381,0.03312242,false
Chocolate Covered,#8b4121,0.46532807,0.08138369,0.074697316,true
Chocolate Cupcake,#605647,0.45839307,0.0055943877,0.026221186,false
Chocolate Curl,#916d5e,0.56673205,0.03722866,0.035531133,false
Chocolate Delight,#96786d,0.5983601,0.031042546,0.02708447,false
Chocolate Eclair,#674848,0.43569586,0.04036978,0.013851821,false
Chocolate Escape,#623d2e,0.39973354,0.042444244,0.039267093,true
Chocolate Explosion,#8e473b,0.4838309,0.08479765,0.050881267,true
Chocolate Fantasies,#5c3612,0.37240237,0.0361325,0.063581154,true
Chocolate Fondant,#603932,0.38979867,0.04919915,0.029372156,false
Chocolate Fondue,#9a3001,0.46406707,0.11623299,0.093138516,false
Chocolate Fountain,#9e5b40,0.5420675,0.071530014,0.065267146,false
Chocolate Froth,#ded5c8,0.87665224,0.0044442415,0.019725025,false
Chocolate Heart,#8f786c,0.5908814,0.022176385,0.02567339,false
Chocolate Kiss,#3c1421,0.25882855,0.064687066,0.002698034,true
Chocolate Lab,#66433b,0.42046183,0.042424813,0.027988225,false
Chocolate Lust,#993322,0.46826527,0.1185607,0.07388145,true
Chocolate Magma,#7a463a,0.45310715,0.061982334,0.041585773,true
Chocolate Melange,#331100,0.22865874,0.042190544,0.046270713,false
Chocolate Milk,#976f4c,0.5737544,0.03343357,0.06254563,false
Chocolate Moment,#998069,0.6170202,0.019551963,0.04089728,false
Chocolate Oatmeal Cookie,#bb5544,0.57430047,0.115884125,0.07033339,false
Chocolate Pancakes,#884400,0.46356156,0.065459356,0.09402552,false
Chocolate Plum,#3f2f31,0.32405818,0.023257732,0.004133582,false
Chocolate Powder,#a58c7b,0.6582048,0.02175355,0.032440335,false
Chocolate Praline,#66424d,0.42383102,0.052235857,-0.00028043985,false
Chocolate Pretzel,#60504b,0.4458339,0.018103197,0.014181644,true
Chocolate Pudding,#6f6665,0.51831317,0.010461539,0.0049194396,false
Chocolate Rain,#714f29,0.4561157,0.026913524,0.06495723,true
Chocolate Red,#4d3635,0.3588412,0.030925542,0.012290359,false
Chocolate Ripple,#76604e,0.5058213,0.019174933,0.034628272,false
Chocolate Rush,#4e1b0b,0.29828855,0.064571925,0.049599186,true
Chocolate Soul,#5c4945,0.42394593,0.022803292,0.014225602,false
Chocolate Sparkle,#8c6c6f,0.56383014,0.04008189,0.0086402,false
Chocolate Sprinkle,#6f4e43,0.45664117,0.03746617,0.030569911,false
Chocolate Stain,#84563c,0.49769953,0.046685472,0.055515468,false
Chocolate Swirl,#68574b,0.4701266,0.015901357,0.024621665,false
Chocolate Temptation,#956e5f,0.5734801,0.040830344,0.036727935,true
Chocolate Therapy,#5f4940,0.42596737,0.02442047,0.023043126,false
Chocolate Torte,#403534,0.3404441,0.014497712,0.006483853,false
Chocolate Truffle,#612e32,0.37061056,0.07093695,0.020942956,true
Chocolate Velvet,#7f7453,0.56035733,-0.0015615821,0.04950908,true
Chocolaty,#937979,0.600651,0.030830473,0.010072589,false
Choice Cream,#f2e1d1,0.91911924,0.011676371,0.025925338,false
Chōjicha Brown,#8f583c,0.5158441,0.056871936,0.06154585,false
Chokecherry,#92000a,0.41499612,0.15037033,0.07778315,false
Choo Choo,#867578,0.5790782,0.0214459,0.0021568835,false
Chopped Chive,#336b4b,0.48013213,-0.07281238,0.031535327,false
Chopped Dill,#b6c2a1,0.7958808,-0.026174605,0.039209366,false
Chopsticks,#e0d1b8,0.8663232,0.006118715,0.036968827,false
Choral Singer,#b77795,0.6450488,0.08754125,-0.015036285,false
Chorizo,#aa0011,0.46428746,0.1688279,0.08515847,true
Chōshun Red,#b95754,0.577293,0.11693314,0.0511885,false
Choux à la Crème,#ebcf7d,0.86054933,-0.0021873415,0.10645765,true
Chowder Bowl,#e5d2b2,0.8711691,0.007623911,0.04692298,false
Christalle,#382161,0.31488085,0.04779029,-0.09736729,false
Christi,#71a91d,0.67085767,-0.11026189,0.13076434,false
Christina Brown,#009094,0.593056,-0.095786154,-0.031586736,false
Christmas Blue,#2a8fbd,0.6141173,-0.06772709,-0.09031069,false
Christmas Brown,#5d2b2c,0.3574212,0.06873207,0.025300115,false
Christmas Gold,#caa906,0.7422973,-0.0125109255,0.15087622,false
Christmas Green,#3c8d0d,0.57018006,-0.12638846,0.114453435,false
Christmas Holly,#68846a,0.5839231,-0.042442694,0.027803898,false
Christmas Ivy,#477266,0.51677835,-0.051552102,0.004869193,false
Christmas Orange,#d56c2b,0.6442077,0.10068077,0.11396915,false
Christmas Ornament,#6e5a49,0.48276144,0.017322123,0.032764077,false
Christmas Pink,#e34285,0.6296566,0.20363548,-0.0016193092,false
Christmas Purple,#4d084b,0.2995164,0.108370245,-0.06378919,false
Christmas Red,#b01b2e,0.4898854,0.16848232,0.06683105,true
Christmas Rose,#ffddbb,0.9174163,0.022880703,0.05387038,false
Christmas Silver,#e1dfe0,0.905496,0.002459824,-0.0006490946,false
Christobel,#d4c5ba,0.8327383,0.011800528,0.019426525,false
Christy’s Smile,#f6bbca,0.8495916,0.070400596,0.0022760034,false
Chromaphobic Black,#292929,0.28094018,7.4505806e-8,-2.9802322e-8,false
Chrome Aluminum,#a8a9ad,0.73521334,0.00050112605,-0.0058003664,false
Chrome Chalice,#cdc8d2,0.8397692,0.009133726,-0.011579692,false
Chrome Green,#e7eddd,0.93718404,-0.012286514,0.018462956,false
Chrome White,#cac7b7,0.8276589,-0.0031435788,0.021890521,true
Chrome Yellow,#ffa700,0.7962272,0.053600788,0.16214019,false
Chromis Damsel Blue,#82cafc,0.8103005,-0.05063641,-0.08767772,false
Chromophobia Green,#06b48b,0.6846713,-0.13375896,0.026073933,false
Chronicle,#3e4265,0.39137298,0.008556321,-0.058839977,false
Chronus Blue,#72a8d1,0.70956683,-0.038816303,-0.07326263,false
Chrysanthemum,#c35458,0.5885875,0.13369118,0.049620748,false
Chrysanthemum Leaf,#9db8ab,0.7584621,-0.033614814,0.009118319,false
Chrysocolla Dark Green,#004f39,0.37936273,-0.07595806,0.017990619,false
Chrysocolla Green,#378661,0.56035954,-0.09175578,0.032673478,false
Chrysocolla Medium Green,#006b57,0.47080192,-0.08915833,0.009578288,false
Chrysolite,#8e9849,0.6541268,-0.044580296,0.094263524,false
Chrysomela Goettingensis,#39334a,0.3373988,0.017840773,-0.03636402,false
Chrysopal Light Green,#8fb2a3,0.73327965,-0.042692184,0.009698451,false
Chrysoprase,#adba98,0.7696279,-0.027880877,0.040464282,false
Chubby Chocolate,#613521,0.37980276,0.05036679,0.049555272,false
Chubby Kiss,#b43548,0.5232359,0.15591872,0.04586339,true
Chuckles,#bf413a,0.55247176,0.14523806,0.073895365,false
Chuff Blue,#91c1c6,0.7787223,-0.046426386,-0.020825326,false
Chun-Li Blue,#1559db,0.5097838,-0.029720157,-0.20738825,false
Chunky Bee,#ffc84b,0.8604268,0.014898956,0.14955068,false
Chupacabra Grey,#cfcdcf,0.85048735,0.0028833747,-0.0019738078,false
Church Blue,#3d4161,0.38600972,0.007638201,-0.054101527,false
Church Mouse,#b3b5af,0.76974624,-0.004556,0.007384062,false
Churchill,#4d4d58,0.4243245,0.0048618913,-0.017408073,false
Chutney,#9f5e4e,0.5514126,0.073341936,0.05071634,true
Chutney Brown,#a97765,0.61534184,0.0521743,0.044761598,false
Chyornyi Black,#0f0809,0.1450369,0.0128508285,0.0019297227,false
Cider Mill,#938a43,0.6259314,-0.019586042,0.09105134,false
Cider Pear Green,#8a946f,0.6484383,-0.027163208,0.046662122,false
Cider Spice,#ae8167,0.6408359,0.042141885,0.052347213,false
Cider Toddy,#b98033,0.6436699,0.037738696,0.10913855,false
Cider Yellow,#e7d6af,0.88015294,0.00263533,0.054677427,false
Cielo,#a5cee8,0.8307344,-0.031541616,-0.047107697,false
